cluster_id	cluster_size	sample	background	enrichment_pvalue_zbinom	enrichment_fdr_zbinom	log_fold_change	vdjdb	method	log10_pval	significant	label
254	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
255	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
256	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
257	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
258	4	4	0	0.0	0.0	9.584026105790128	False	dbscan	10.0	True	sign
259	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
260	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
261	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
262	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
263	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
264	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
265	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
266	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
267	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
268	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
269	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
270	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
271	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
272	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
273	47	21	26	0.2411012284652469	0.577852023925714	-0.1107879388793312	False	dbscan	0.6178005766082453	False	no
274	7	5	2	0.0434862549921151	0.2792761137664801	0.3799061228953397	False	dbscan	1.3616479908827834	False	no
275	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
276	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
277	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
278	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
279	14	7	7	0.9125101067104766	0.9533072890071262	-0.0180338856464095	False	dbscan	0.039762316671255585	False	no
280	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
281	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
282	13	11	2	6.637912441931347e-10	8.887138546276581e-09	0.7223288036701684	False	dbscan	9.117025324517822	True	sign
283	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
284	128	68	60	0.490206367504814	0.6198088585013867	0.0363237766753316	False	dbscan	0.3096210517178195	False	no
285	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
286	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
287	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
288	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
289	8	3	5	0.3325872281722084	0.577852023925714	-0.23988263520486	False	dbscan	0.478094432198287	False	no
290	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
291	89	55	34	0.0010178992341973	0.0108680816813598	0.190849886800702	False	dbscan	2.9922951697049056	True	sign
292	19	15	4	1.1331152971472137e-07	1.4724042365494135e-06	0.5559973820016887	False	dbscan	6.9453427916781605	True	sign
293	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
294	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
295	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
296	20	16	4	6.8852987755718695e-09	9.041414889265824e-08	0.5840261056001226	False	dbscan	8.15581501348578	True	sign
297	7	4	3	0.6216157912186258	0.7124785450866524	0.1069048509256991	False	dbscan	0.206477961395961	False	no
298	13	6	7	0.6311734782108616	0.7228278123835972	-0.0849806752666824	False	dbscan	0.19985125831770462	False	no
299	8	3	5	0.3325872281722084	0.577852023925714	-0.23988263520486	False	dbscan	0.478094432198287	False	no
300	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
301	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
302	70	40	30	0.1185570824774402	0.4681479822802023	0.1069048509582712	False	dbscan	0.9260724962415035	False	no
303	8	4	4	0.9338072535904758	0.9533072890071262	-0.0180338856464095	False	dbscan	0.029742756850370724	False	no
304	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
305	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
306	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
307	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
308	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
309	51	24	27	0.4346202077603518	0.577852023925714	-0.0691864080917802	False	dbscan	0.36189008483046686	False	no
310	14	6	8	0.4179132840629114	0.577852023925714	-0.1429726222366138	False	dbscan	0.3789138237667472	False	no
311	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
312	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
313	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
314	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
315	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
316	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
317	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
318	7	3	4	0.5667901285051478	0.6599769660740309	-0.1429726222185183	False	dbscan	0.24657772216777668	False	no
319	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
320	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
321	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
322	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
323	263	156	107	2.5429017800338016e-05	0.0003114997766893	0.1457069350215674	False	dbscan	4.594668706324134	True	sign
324	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
325	17	16	1	0.0	0.0	1.186086096602364	False	dbscan	10.0	True	sign
326	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
327	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
328	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
329	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
330	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
331	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
332	10	6	4	0.3700373790106606	0.577852023925714	0.1580573733730805	False	dbscan	0.43175440371257295	False	no
333	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
334	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
335	238	159	79	0.0	0.0	0.2857361473808344	False	dbscan	10.0	True	sign
336	99	63	36	3.201336459701665e-05	0.0003914556459168	0.2250041630347147	False	dbscan	4.494667322608628	True	sign
337	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
338	21	12	9	0.392615575090705	0.577852023925714	0.1069048509498266	False	dbscan	0.4060324757874477	False	no
339	10	7	3	0.0285219736299879	0.2222472466851512	0.349942899565462	False	dbscan	1.5448204244589077	False	no
340	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
341	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
342	7	3	4	0.5667901285051478	0.6599769660740309	-0.1429726222185183	False	dbscan	0.24657772216777668	False	no
343	16	9	7	0.5283461221432175	0.6218269386965117	0.0911105837648713	False	dbscan	0.27708147570071034	False	no
344	24	7	17	0.0108708384462199	0.0902035672890403	-0.4033847669739313	False	dbscan	1.9637369543543677	False	no
345	6	5	1	0.0001060634727438	0.0011934757381205	0.6809361183421736	False	dbscan	3.9744337477927516	True	sign
346	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
347	65	38	27	0.0632027336667657	0.3163141934024711	0.130385946806757	False	dbscan	1.199264136367236	False	no
348	48	16	32	0.002652277265553	0.0277454968077695	-0.319063881296819	False	dbscan	2.5763810609496285	False	no
349	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
350	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
351	105	53	52	0.8700067725383951	0.9533072890071262	-0.0097613596805772	False	dbscan	0.06047736656754881	False	no
352	10	5	5	0.92601536483045	0.9533072890071262	-0.0180338856464095	False	dbscan	0.03338180721747301	False	no
353	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
354	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
355	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
356	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
357	8	2	6	0.0889094825618865	0.3703343835294654	-0.4951551402213072	False	dbscan	1.051051916778877	False	no
358	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
359	168	92	76	0.1510619855539399	0.577852023925714	0.0649403494173606	True	dbscan	0.820844810960966	False	vdjdb
360	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
361	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
362	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
363	11	7	4	0.165706334371245	0.577852023925714	0.2250041629933533	False	dbscan	0.7806608894483461	False	no
364	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
365	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
366	13	9	4	0.0180012741380604	0.1456602211892847	0.3341486324046341	False	dbscan	1.7446967518427212	False	no
367	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
368	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
369	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
370	16	9	7	0.5283461221432175	0.6218269386965117	0.0911105837648713	False	dbscan	0.27708147570071034	False	no
371	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
372	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
373	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
374	104	50	54	0.4018087270294685	0.577852023925714	-0.0514576411327159	False	dbscan	0.39598063477788786	False	no
375	7	6	1	1.1993915949304323e-06	1.5014890387404488e-05	0.760117364375322	True	dbscan	5.921002790870909	True	sign_vdjdb
376	10	5	5	0.92601536483045	0.9533072890071262	-0.0180338856464095	False	dbscan	0.03338180721747301	False	no
377	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
378	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
379	14	6	8	0.4179132840629114	0.577852023925714	-0.1429726222366138	False	dbscan	0.3789138237667472	False	no
380	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
381	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
382	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
383	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
384	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
385	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
386	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
387	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
388	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
389	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
390	14	9	5	0.0970646832962678	0.4025874693976455	0.2372386194182925	False	dbscan	1.0129387576932554	False	no
391	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
392	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
393	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
394	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
395	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
396	9	7	2	0.0006636588701538	0.0072127437016005	0.5260341585487609	False	dbscan	3.178055031215281	True	sign
397	17	12	5	0.0029457947474647	0.03062865465772	0.3621773560145288	False	dbscan	2.5307975017963114	True	sign
398	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
399	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
400	7	4	3	0.6216157912186258	0.7124785450866524	0.1069048509256991	False	dbscan	0.206477961395961	False	no
401	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
402	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
403	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
404	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
405	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
406	31	15	16	0.6810831673421498	0.7775121791041745	-0.0460626092448435	False	dbscan	0.16679985290976326	False	no
407	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
408	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
409	7	3	4	0.5667901285051478	0.6599769660740309	-0.1429726222185183	False	dbscan	0.24657772216777668	False	no
410	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
411	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
412	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
413	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
414	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
415	14	12	2	6.553646514362299e-12	8.869786870031587e-11	0.760117364556278	False	dbscan	9.972431683125123	True	sign
416	18	9	9	0.9008523193226086	0.9533072890071262	-0.0180338856464095	False	dbscan	0.04534639893955316	False	no
417	4	4	0	0.0	0.0	9.584026105790128	False	dbscan	10.0	True	sign
418	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
419	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
420	16	12	4	0.0001256764838017	0.0014072269458755	0.4590873690008704	False	dbscan	3.9007456329985972	True	sign
421	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
